project_a,project_b,weight_a,weight_b
"ESLint plugin enforcing import best practices, resolving paths, with TypeScript support and performance optimizations.","Fast, lightweight JavaScript library for terminal styling with bright color support and strong TypeScript types.",0.989010989,0.010989011
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","Babel is a JavaScript compiler transforming ES6+ to ES5, enabling modern JS features in older browsers.",0.02293164505,0.97706835495
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","Mocha: JavaScript test framework with async support, rich matchers, and a flexible reporter API.",0.147876463,0.852123537
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.",JavaScript library for arbitrary-precision decimal arithmetic with TypeScript support and continuous improvements.,0.8125909433,0.1874090567
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","Electron builds cross-platform desktop apps using Chromium and Node.js, focusing on security, performance, and modern APIs.",0.38742287309,0.61257712691
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","TypeScript type utility library offering extensive transformations, guards, and deep object manipulation.",0.10541314479,0.89458685521
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.",0.70749019243,0.29250980757
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","Performant CSS-in-JS library (Emotion) in TypeScript, featuring improved JSX runtime, Stylis v4, and enhanced DX.",0.18546758283,0.81453241717
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","Axios: Promise-based HTTP client (JS/TS) featuring Fetch adapter, enhanced headers, and strong security.",0.35226739119,0.64773260881
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","JavaScript library for Long integer support, featuring WebAssembly, ESM, and TypeScript compatibility.",0.10309540413,0.89690459587
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","Tokio: A fast, scalable, and reliable async Rust runtime for networking, filesystems, and concurrency.",0.07389504236,0.92610495764
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","Go Minisign library: key generation, signing, verification, and prehashed signature support.",0.55214669141,0.44785330859
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","JavaScript immutable state management library with TypeScript, focused on performance and featuring patches.",0.79011523475,0.20988476525
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","Go template function library slim-sprig offers rich extended functions for string manipulation, crypto, dates, and more.",0.74639404284,0.25360595716
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.",0.31302641855,0.68697358145
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","React 19: JavaScript framework with Forget compiler, Flight server components, Float renderer, and DevTools 6.",0.86021069717,0.13978930283
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","SWC: Fast Rust-based TypeScript/JavaScript compiler with a bundler, minifier, and plugin support.",0.25047539092,0.74952460908
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","Node.js Fetch API implementation with streaming, redirects, and modern ESM support.",0.74788742891,0.25211257109
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","ESLint plugin enforcing import best practices, resolving paths, with TypeScript support and performance optimizations.",0.62732742048,0.37267257952
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","cssnano: A PostCSS-based CSS minifier offering optimized presets, performance enhancements, and modular plugins.",0.92308336736,0.07691663264
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.",0.42951562149,0.57048437851
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","Fast JSON Schema validator with TypeScript support, focused on performance and strictness.",0.24579324978,0.75420675022
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.",macOS library providing process information access via automated bindings and a C API.,0.99082725785,0.00917274215
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).",0.67787072838,0.32212927162
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","Prettier is a JavaScript code formatter supporting multiple languages, focusing on consistent style, performance, and extensibility.",0.12586492722,0.87413507278
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","Node.js cmd-shim manages executable shims, supporting cross-platform execution and various Node.js versions.",0.1664281236,0.8335718764
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","Node.js/browser debugging utility with color output, namespace filtering, and formatters.",0.55860683738,0.44139316262
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","Coinbase Wallet SDK: Connect dApps via WalletLink, injected providers, and smart wallets (iOS/Android).",0.00552486188,0.99447513812
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","JavaScript error & performance monitoring SDK with OpenTelemetry integration, focusing on DX and reduced bundle size.",0.04092691321,0.95907308679
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","NumPy: Scientific computing library for Python with multi-dimensional arrays, linear algebra, and optimized numerical operations.",0.13945465276,0.86054534724
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.",Fast JavaScript deep equality check with TypeScript support and optimized performance.,0.4562421638,0.5437578362
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.",0.96288809167,0.03711190833
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","Boa: A high-performance, embeddable JavaScript engine written in Rust, featuring a CLI and modules.",0.60616407926,0.39383592074
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.",parse5: Fast HTML parser/serializer in TypeScript with robust testing and comprehensive documentation.,0.96902514172,0.03097485828
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.",Fast JavaScript string manipulation library with sourcemap support and bundling for code transformations.,0.9820204012,0.0179795988
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.",JavaScript YAML parser and dumper with security and performance enhancements.,0.73831981767,0.26168018233
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","Modular JavaScript internationalization library (i18n) with CLDR data, Intl polyfills, and React/Vue support.",0.8823529412,0.1176470588
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.",Node.js library providing Git's .gitignore functionality with TypeScript support and robust pattern matching.,0.9990011098,0.0009988902
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","RxJS: Reactive programming library with improved performance, new features, and TypeScript support.",0.9677419355,0.0322580645
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","Go library accesses system config via sysconf/sysctl, supporting various Unix-like OSs.",0.1299601456,0.8700398544
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","FlatBuffers: efficient cross-platform serialization library with code generation, schema evolution, and broad language support.",0.5,0.5
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","JavaScript color conversion library supporting many models (RGB, HSL, HSV, etc.) with automatic routing.",0.2556672916,0.7443327084
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","Fast JS/TS linter, formatter, and codemod tool with HTML, CSS, GraphQL support and a VS Code extension.",0.21563351597,0.78436648403
"React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","Fast, lightweight JavaScript library for terminal styling with bright color support and strong TypeScript types.",0.9836065574,0.0163934426
AbortController polyfill for consistent cross-browser AbortSignal/AbortController API usage (TypeScript).,"Babel is a JavaScript compiler transforming ES6+ to ES5, enabling modern JS features in older browsers.",0.07388689394,0.92611310606
AbortController polyfill for consistent cross-browser AbortSignal/AbortController API usage (TypeScript).,"Mocha: JavaScript test framework with async support, rich matchers, and a flexible reporter API.",0.2565549797,0.7434450203
AbortController polyfill for consistent cross-browser AbortSignal/AbortController API usage (TypeScript).,JavaScript library for arbitrary-precision decimal arithmetic with TypeScript support and continuous improvements.,0.99980004,0.00019996
AbortController polyfill for consistent cross-browser AbortSignal/AbortController API usage (TypeScript).,"Electron builds cross-platform desktop apps using Chromium and Node.js, focusing on security, performance, and modern APIs.",0.8846426044,0.1153573956
AbortController polyfill for consistent cross-browser AbortSignal/AbortController API usage (TypeScript).,"Performant CSS-in-JS library (Emotion) in TypeScript, featuring improved JSX runtime, Stylis v4, and enhanced DX.",0.7385524372,0.2614475628
AbortController polyfill for consistent cross-browser AbortSignal/AbortController API usage (TypeScript).,"Node.js LevelDB wrapper with simplified API, streams, encodings, and modern browser support.",0.9900990099,0.0099009901
AbortController polyfill for consistent cross-browser AbortSignal/AbortController API usage (TypeScript).,"JavaScript library for Long integer support, featuring WebAssembly, ESM, and TypeScript compatibility.",0.2491901321,0.7508098679
AbortController polyfill for consistent cross-browser AbortSignal/AbortController API usage (TypeScript).,"Go Minisign library: key generation, signing, verification, and prehashed signature support.",0.7923930269,0.2076069731
AbortController polyfill for consistent cross-browser AbortSignal/AbortController API usage (TypeScript).,"JavaScript immutable state management library with TypeScript, focused on performance and featuring patches.",0.9775171065,0.0224828935
AbortController polyfill for consistent cross-browser AbortSignal/AbortController API usage (TypeScript).,"React 19: JavaScript framework with Forget compiler, Flight server components, Float renderer, and DevTools 6.",0.9854158455,0.0145841545
AbortController polyfill for consistent cross-browser AbortSignal/AbortController API usage (TypeScript).,"ESLint plugin enforcing import best practices, resolving paths, with TypeScript support and performance optimizations.",0.9615384615,0.0384615385
AbortController polyfill for consistent cross-browser AbortSignal/AbortController API usage (TypeScript).,"cssnano: A PostCSS-based CSS minifier offering optimized presets, performance enhancements, and modular plugins.",0.9891196835,0.0108803165
AbortController polyfill for consistent cross-browser AbortSignal/AbortController API usage (TypeScript).,"Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.",0.9940357853,0.0059642147
AbortController polyfill for consistent cross-browser AbortSignal/AbortController API usage (TypeScript).,"Fast JSON Schema validator with TypeScript support, focused on performance and strictness.",0.9097525473,0.0902474527
AbortController polyfill for consistent cross-browser AbortSignal/AbortController API usage (TypeScript).,"ESLint: Pluggable JavaScript linter enhancing DX, performance, and supporting modern JS/TS.",0.09983826202,0.90016173798
AbortController polyfill for consistent cross-browser AbortSignal/AbortController API usage (TypeScript).,"Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).",0.99980004,0.00019996
AbortController polyfill for consistent cross-browser AbortSignal/AbortController API usage (TypeScript).,"Rust command-line parser clap offers dynamic completion, enhanced help, and optimized value parsing.",0.9358038555,0.0641961445
AbortController polyfill for consistent cross-browser AbortSignal/AbortController API usage (TypeScript).,"Browserslist: Node.js tool specifying browser support via queries, optimizing builds with polyfills and prefixes.",0.9319664492,0.0680335508
AbortController polyfill for consistent cross-browser AbortSignal/AbortController API usage (TypeScript).,"SVGR transforms SVGs into React components, offering flexible configuration and build tool support.",0.9578544061,0.0421455939
AbortController polyfill for consistent cross-browser AbortSignal/AbortController API usage (TypeScript).,"Node.js/browser debugging utility with color output, namespace filtering, and formatters.",0.9154155987,0.0845844013
AbortController polyfill for consistent cross-browser AbortSignal/AbortController API usage (TypeScript).,"Coinbase Wallet SDK: Connect dApps via WalletLink, injected providers, and smart wallets (iOS/Android).",0.05263157895,0.94736842105
"JavaScript error & performance monitoring SDK with OpenTelemetry integration, focusing on DX and reduced bundle size.","JavaScript library for Long integer support, featuring WebAssembly, ESM, and TypeScript compatibility.",0.67987811075,0.32012188925
"JavaScript error & performance monitoring SDK with OpenTelemetry integration, focusing on DX and reduced bundle size.","cssnano: A PostCSS-based CSS minifier offering optimized presets, performance enhancements, and modular plugins.",0.99888268015,0.00111731985
"JavaScript error & performance monitoring SDK with OpenTelemetry integration, focusing on DX and reduced bundle size.","Babel is a JavaScript compiler transforming ES6+ to ES5, enabling modern JS features in older browsers.",0.48932378675,0.51067621325
"JavaScript error & performance monitoring SDK with OpenTelemetry integration, focusing on DX and reduced bundle size.","Rust command-line parser clap offers dynamic completion, enhanced help, and optimized value parsing.",0.97938230145,0.02061769855
"JavaScript error & performance monitoring SDK with OpenTelemetry integration, focusing on DX and reduced bundle size.","Go library providing GNU Readline-like interactive input with history, autocompletion, and Vim mode.",0.99980579915,0.00019420085
"JavaScript error & performance monitoring SDK with OpenTelemetry integration, focusing on DX and reduced bundle size.","Axios: Promise-based HTTP client (JS/TS) featuring Fetch adapter, enhanced headers, and strong security.",0.9677935356,0.0322064644
"JavaScript error & performance monitoring SDK with OpenTelemetry integration, focusing on DX and reduced bundle size.","Electron builds cross-platform desktop apps using Chromium and Node.js, focusing on security, performance, and modern APIs.",0.96664948315,0.03335051685
"JavaScript error & performance monitoring SDK with OpenTelemetry integration, focusing on DX and reduced bundle size.","Browserslist: Node.js tool specifying browser support via queries, optimizing builds with polyfills and prefixes.",0.96799744755,0.03200255245
"JavaScript error & performance monitoring SDK with OpenTelemetry integration, focusing on DX and reduced bundle size.","ESLint: Pluggable JavaScript linter enhancing DX, performance, and supporting modern JS/TS.",0.51785437095,0.48214562905
"JavaScript error & performance monitoring SDK with OpenTelemetry integration, focusing on DX and reduced bundle size.","JavaScript positioning library offering performant, accessible UI element placement with React/Vue integrations.",0.92845842065,0.07154157935
"JavaScript error & performance monitoring SDK with OpenTelemetry integration, focusing on DX and reduced bundle size.","Boa: A high-performance, embeddable JavaScript engine written in Rust, featuring a CLI and modules.",0.9838843356,0.0161156644
Object-schema: A config merging/validation library with subschema support and custom error handling.,"Node.js/browser debugging utility with color output, namespace filtering, and formatters.",0.69204229778,0.30795770222
Object-schema: A config merging/validation library with subschema support and custom error handling.,"React 19: JavaScript framework with Forget compiler, Flight server components, Float renderer, and DevTools 6.",0.87050538231,0.12949461769
Object-schema: A config merging/validation library with subschema support and custom error handling.,"Babel is a JavaScript compiler transforming ES6+ to ES5, enabling modern JS features in older browsers.",0.0784798166,0.9215201834
Object-schema: A config merging/validation library with subschema support and custom error handling.,"Rust command-line parser clap offers dynamic completion, enhanced help, and optimized value parsing.",0.68241784419,0.31758215581
Object-schema: A config merging/validation library with subschema support and custom error handling.,"Go library providing GNU Readline-like interactive input with history, autocompletion, and Vim mode.",0.98865967472,0.01134032528
Object-schema: A config merging/validation library with subschema support and custom error handling.,"Electron builds cross-platform desktop apps using Chromium and Node.js, focusing on security, performance, and modern APIs.",0.49950331106,0.50049668894
Object-schema: A config merging/validation library with subschema support and custom error handling.,"Fast JSON Schema validator with TypeScript support, focused on performance and strictness.",0.36436354545,0.63563645455
Object-schema: A config merging/validation library with subschema support and custom error handling.,"Browserslist: Node.js tool specifying browser support via queries, optimizing builds with polyfills and prefixes.",0.57129678435,0.42870321565
Object-schema: A config merging/validation library with subschema support and custom error handling.,"Go template function library slim-sprig offers rich extended functions for string manipulation, crypto, dates, and more.",0.85340623052,0.14659376948
Object-schema: A config merging/validation library with subschema support and custom error handling.,"ESLint: Pluggable JavaScript linter enhancing DX, performance, and supporting modern JS/TS.",0.05992461517,0.94007538483
Object-schema: A config merging/validation library with subschema support and custom error handling.,"JavaScript positioning library offering performant, accessible UI element placement with React/Vue integrations.",0.39119190588,0.60880809413
Object-schema: A config merging/validation library with subschema support and custom error handling.,"Boa: A high-performance, embeddable JavaScript engine written in Rust, featuring a CLI and modules.",0.72734833697,0.27265166303
Object-schema: A config merging/validation library with subschema support and custom error handling.,"SVGR transforms SVGs into React components, offering flexible configuration and build tool support.",0.674925669,0.325074331
Object-schema: A config merging/validation library with subschema support and custom error handling.,"JavaScript Ethereum library (ethers.js v6) with enhanced providers, contracts, wallets, and EIP-4844 support.",0.8317638814,0.1682361186
Object-schema: A config merging/validation library with subschema support and custom error handling.,"FlatBuffers: efficient cross-platform serialization library with code generation, schema evolution, and broad language support.",0.4230769231,0.5769230769
Object-schema: A config merging/validation library with subschema support and custom error handling.,"Fast JS/TS linter, formatter, and codemod tool with HTML, CSS, GraphQL support and a VS Code extension.",0.57809954124,0.42190045876
Object-schema: A config merging/validation library with subschema support and custom error handling.,"Fast, lightweight JavaScript library for terminal styling with bright color support and strong TypeScript types.",0.9992900753,0.0007099247
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","Go Minisign library: key generation, signing, verification, and prehashed signature support.",0.06294321277,0.93705678723
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","Fast JavaScript CRC32 library with rolling checksums, optimized for various environments.",0.35540913552,0.64459086448
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.",0.14124494467,0.85875505533
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.",0.02329590696,0.97670409304
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","Pytest: Python testing framework with focus on performance, extensibility, and modern Python features.",0.01881683518,0.98118316482
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","Babel is a JavaScript compiler transforming ES6+ to ES5, enabling modern JS features in older browsers.",0.00078775536,0.99921224464
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","Performant CSS-in-JS library (Emotion) in TypeScript, featuring improved JSX runtime, Stylis v4, and enhanced DX.",0.00630540636,0.99369459364
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","Fast JSON Schema validator with TypeScript support, focused on performance and strictness.",0.00796009206,0.99203990794
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","Rust command-line parser clap offers dynamic completion, enhanced help, and optimized value parsing.",0.04026212134,0.95973787866
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","Mocha: JavaScript test framework with async support, rich matchers, and a flexible reporter API.",0.0046876768,0.9953123232
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","Go template function library slim-sprig offers rich extended functions for string manipulation, crypto, dates, and more.",0.13953028488,0.86046971512
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","React 19: JavaScript framework with Forget compiler, Flight server components, Float renderer, and DevTools 6.",0.34673976316,0.65326023684
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","Node.js Fetch API implementation with streaming, redirects, and modern ESM support.",0.08967635242,0.91032364758
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","ESLint plugin enforcing import best practices, resolving paths, with TypeScript support and performance optimizations.",0.05389219184,0.94610780816
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","Go library providing GNU Readline-like interactive input with history, autocompletion, and Vim mode.",0.69075177817,0.30924822183
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","Node.js cmd-shim manages executable shims, supporting cross-platform execution and various Node.js versions.",0.00362252519,0.99637747481
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","Gulp.js: Streaming build system using Node.js with ESM support, updated docs, and active maintenance.",0.00984643776,0.99015356224
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","Node.js/browser debugging utility with color output, namespace filtering, and formatters.",0.04110438328,0.95889561672
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","TypeScript type utility library offering extensive transformations, guards, and deep object manipulation.",0.00424333772,0.99575666228
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","Rollup, a JavaScript module bundler, uses SWC for fast, optimized ES module builds with JSX support and enhanced developer experience.",0.01043558545,0.98956441455
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","Node.js library for styling terminal output with ANSI escape codes, supporting multiline strings and Typescript.",0.00145672665,0.99854327335
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","Axios: Promise-based HTTP client (JS/TS) featuring Fetch adapter, enhanced headers, and strong security.",0.01358574177,0.98641425823
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.",0.39140040341,0.60859959659
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","ESLint: Pluggable JavaScript linter enhancing DX, performance, and supporting modern JS/TS.",0.00064830821,0.99935169179
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","JavaScript positioning library offering performant, accessible UI element placement with React/Vue integrations.",0.00911503935,0.99088496065
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","Boa: A high-performance, embeddable JavaScript engine written in Rust, featuring a CLI and modules.",0.13041487005,0.86958512995
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.",,0.01021765982,0.98978234018
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.",Robust Node.js/browser cookie library (TypeScript) with RFC 6265 compliance and enhanced maintainability.,0.00194906146,0.99805093854
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","JavaScript Ethereum library (ethers.js v6) with enhanced providers, contracts, wallets, and EIP-4844 support.",0.20928454493,0.79071545507
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.",Fast JavaScript deep equality check with TypeScript support and optimized performance.,0.05362318341,0.94637681659
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.",Fast JavaScript string manipulation library with sourcemap support and bundling for code transformations.,0.58062880325,0.41937119675
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.",JavaScript YAML parser and dumper with security and performance enhancements.,0.14054614334,0.85945385666
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).",0.1767795883,0.8232204117
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","Modular JavaScript internationalization library (i18n) with CLDR data, Intl polyfills, and React/Vue support.",0.1742110162,0.8257889838
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","Fast, minimalist Node.js web framework with routing, middleware, and asynchronous support.",0.04903976333,0.95096023667
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","JavaScript error & performance monitoring SDK with OpenTelemetry integration, focusing on DX and reduced bundle size.",0.0020238503,0.9979761497
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","JavaScript library for Long integer support, featuring WebAssembly, ESM, and TypeScript compatibility.",0.00179567932,0.99820432068
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","RxJS: Reactive programming library with improved performance, new features, and TypeScript support.",0.5652173913,0.4347826087
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","JavaScript color conversion library supporting many models (RGB, HSL, HSV, etc.) with automatic routing.",0.01399864529,0.98600135471
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","Node.js Snappy compression/decompression library focused on performance, cross-platform compatibility, and maintenance.",0.02898550725,0.97101449275
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","Fast JS/TS linter, formatter, and codemod tool with HTML, CSS, GraphQL support and a VS Code extension.",0.06389884805,0.93610115195
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","rust-smallvec: Inline storage vector optimized for small sizes, featuring no_std support and enhanced performance.",0.00947695404,0.99052304596
"Multilingual spellchecker with CLI & editor integrations, optimized for performance, actively maintained.","Fast, lightweight JavaScript library for terminal styling with bright color support and strong TypeScript types.",0.75,0.25
"Boa: A high-performance, embeddable JavaScript engine written in Rust, featuring a CLI and modules.","Babel is a JavaScript compiler transforming ES6+ to ES5, enabling modern JS features in older browsers.",0.06641351821,0.93358648179
"Boa: A high-performance, embeddable JavaScript engine written in Rust, featuring a CLI and modules.","Axios: Promise-based HTTP client (JS/TS) featuring Fetch adapter, enhanced headers, and strong security.",0.25696548967,0.74303451033
"Boa: A high-performance, embeddable JavaScript engine written in Rust, featuring a CLI and modules.","Fast JS/TS linter, formatter, and codemod tool with HTML, CSS, GraphQL support and a VS Code extension.",0.20502919922,0.79497080078
"Boa: A high-performance, embeddable JavaScript engine written in Rust, featuring a CLI and modules.","Fast, lightweight JavaScript library for terminal styling with bright color support and strong TypeScript types.",0.96,0.04
"Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.","Gulp.js: Streaming build system using Node.js with ESM support, updated docs, and active maintenance.",0.66733454426,0.33266545574
"Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.","ESLint plugin enforcing import best practices, resolving paths, with TypeScript support and performance optimizations.",0.907719386,0.092280614
"Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.","Mocha: JavaScript test framework with async support, rich matchers, and a flexible reporter API.",0.53527068773,0.46472931227
"Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.","Node.js Fetch API implementation with streaming, redirects, and modern ESM support.",0.92937979959,0.07062020041
"Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.",,0.8270193137,0.1729806863
"Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.","Node.js LevelDB wrapper with simplified API, streams, encodings, and modern browser support.",0.99612351362,0.00387648638
"Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.",parse5: Fast HTML parser/serializer in TypeScript with robust testing and comprehensive documentation.,0.99635999843,0.00364000157
"Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.","Performant CSS-in-JS library (Emotion) in TypeScript, featuring improved JSX runtime, Stylis v4, and enhanced DX.",0.60416269264,0.39583730736
"Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.","JavaScript immutable state management library with TypeScript, focused on performance and featuring patches.",0.93836591763,0.06163408237
"Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.","JavaScript positioning library offering performant, accessible UI element placement with React/Vue integrations.",0.66177022746,0.33822977254
"Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.","Boa: A high-performance, embeddable JavaScript engine written in Rust, featuring a CLI and modules.",0.88867429856,0.11132570144
"Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.","Electron builds cross-platform desktop apps using Chromium and Node.js, focusing on security, performance, and modern APIs.",0.71983134929,0.28016865071
"Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.","Fast JSON Schema validator with TypeScript support, focused on performance and strictness.",0.65491337368,0.34508662632
"Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.",Object-schema: A config merging/validation library with subschema support and custom error handling.,0.68083361059,0.31916638941
"Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.","Node.js/browser debugging utility with color output, namespace filtering, and formatters.",0.88293962419,0.11706037581
"Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.","cssnano: A PostCSS-based CSS minifier offering optimized presets, performance enhancements, and modular plugins.",0.98711609821,0.01288390179
"Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.","Browserslist: Node.js tool specifying browser support via queries, optimizing builds with polyfills and prefixes.",0.80946529166,0.19053470834
"Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.","Go library providing GNU Readline-like interactive input with history, autocompletion, and Vim mode.",0.99836480657,0.00163519343
"Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.","Rust command-line parser clap offers dynamic completion, enhanced help, and optimized value parsing.",0.87198129147,0.12801870853
"Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.","Babel is a JavaScript compiler transforming ES6+ to ES5, enabling modern JS features in older browsers.",0.23459384374,0.76540615626
"Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.","JavaScript Ethereum library (ethers.js v6) with enhanced providers, contracts, wallets, and EIP-4844 support.",0.9409457737,0.0590542263
